oln	length
ENST00000614645	135
ENST00000614665	1663
ENST00000614668	113
ENST00000614691	253
ENST00000614701	2282
ENST00000614711	643
ENST00000614717	884
ENST00000614720	426
ENST00000614722	313
ENST00000614767	204
ENST00000614790	425
ENST00000614828	69
ENST00000614830	178
ENST00000614832	19
ENST00000614859	194
ENST00000614867	37
ENST00000614885	307
ENST00000614891	176
ENST00000614895	1655
ENST00000614910	527
ENST00000614927	229
ENST00000615002	446
ENST00000615004	611
ENST00000615021	490
ENST00000615032	605
ENST00000615049	1183
ENST00000615052	404
ENST00000615096	340
ENST00000615098	314
ENST00000615103	400
ENST00000615112	839
ENST00000615129	818
ENST00000615139	319
ENST00000615147	431
ENST00000615166	223
ENST00000615190	283
ENST00000615203	170
ENST00000615208	431
ENST00000615267	620
ENST00000615285	865
ENST00000615308	431
ENST00000615310	430
ENST00000615318	414
ENST00000615342	166
ENST00000615383	1024
ENST00000615387	626
ENST00000615396	376
ENST00000615445	1307
ENST00000615464	314
ENST00000615475	354
ENST00000615496	646
ENST00000615510	173
ENST00000615517	166
ENST00000615522	200
ENST00000615541	108
ENST00000615547	176
ENST00000615555	364
ENST00000615591	434
ENST00000615612	354
ENST00000615614	425
ENST00000615637	465
ENST00000615641	565
ENST00000615646	317
ENST00000615648	5088
ENST00000615670	1406
ENST00000615672	83
ENST00000615690	385
ENST00000615712	414
ENST00000615729	270
ENST00000615764	609
ENST00000615769	599
ENST00000615784	98
ENST00000615849	699
ENST00000615863	69
ENST00000615867	200
ENST00000615888	170
ENST00000615966	125
ENST00000615980	283
ENST00000616014	54
ENST00000616066	171
ENST00000616101	549
ENST00000616140	1443
ENST00000616178	1278
ENST00000616182	125
ENST00000616258	90
ENST00000616270	122
ENST00000616282	481
ENST00000616305	329
ENST00000616356	331
ENST00000616363	382
ENST00000616404	747
ENST00000616413	266
ENST00000616438	431
ENST00000616441	273
ENST00000616447	250
ENST00000616453	312
ENST00000616463	101
ENST00000616493	168
ENST00000616501	232
ENST00000616518	93
ENST00000616520	320
ENST00000616551	134
ENST00000616557	62
ENST00000616600	671
ENST00000616631	353
ENST00000616642	327
ENST00000616661	302
ENST00000616667	319
ENST00000616684	1358
ENST00000616714	769
ENST00000616727	494
ENST00000616730	370
ENST00000616782	432
ENST00000616787	133
ENST00000616791	330
ENST00000616806	426
ENST00000616817	210
ENST00000616848	673
ENST00000616854	414
ENST00000616892	533
ENST00000616961	414
ENST00000616964	182
ENST00000616978	688
ENST00000616980	65
ENST00000616987	2342
ENST00000617027	203
ENST00000617029	265
ENST00000617030	293
ENST00000617044	293
ENST00000617051	1938
ENST00000617053	204
ENST00000617070	199
ENST00000617071	167
ENST00000617098	425
ENST00000617101	420
ENST00000617105	820
ENST00000617127	327
ENST00000617138	130
ENST00000617139	939
ENST00000617161	319
ENST00000617162	108
ENST00000617195	94
ENST00000617201	382
ENST00000617216	531
ENST00000617219	177
ENST00000617224	89
ENST00000617246	612
ENST00000617258	227
ENST00000617259	126
ENST00000617267	665
ENST00000617271	1513
ENST00000617285	967
ENST00000617301	2457
ENST00000617311	229
ENST00000617316	301
ENST00000617332	668
ENST00000617347	94
ENST00000617374	100
ENST00000617378	88
ENST00000617380	893
ENST00000617398	431
ENST00000617408	174
ENST00000617422	627
ENST00000617423	225
ENST00000617426	425
ENST00000617429	155
ENST00000617446	163
ENST00000617491	293
ENST00000617533	896
ENST00000617550	218
ENST00000617575	410
ENST00000617610	244
ENST00000617639	94
ENST00000617645	190
ENST00000617680	426
ENST00000617684	414
ENST00000617695	3096
ENST00000617704	450
ENST00000617714	584
ENST00000617718	224
ENST00000617732	111
ENST00000617773	1610
ENST00000617783	377
ENST00000617828	443
ENST00000617844	1457
ENST00000617853	328
ENST00000617875	1208
ENST00000617911	199
ENST00000617951	554
ENST00000617961	222
ENST00000617974	354
ENST00000618006	168
ENST00000618013	224
ENST00000618057	422
ENST00000618060	46
ENST00000618079	476
ENST00000618103	187
ENST00000618112	114
ENST00000618144	131
ENST00000618155	181
ENST00000618156	204
ENST00000618192	3099
ENST00000618236	218
ENST00000618244	360
ENST00000618265	416
ENST00000618266	829
ENST00000618348	432
ENST00000618355	137
ENST00000618404	74
ENST00000618421	549
ENST00000618443	283
ENST00000618480	425
ENST00000618483	991
ENST00000618501	376
ENST00000618524	115
ENST00000618550	1346
ENST00000618554	424
ENST00000618559	500
ENST00000618562	116
ENST00000618616	431
ENST00000618663	609
ENST00000618682	458
ENST00000618684	144
ENST00000618699	132
ENST00000618742	686
ENST00000618802	111
ENST00000618818	304
ENST00000618819	593
ENST00000618853	1288
ENST00000618876	1093
ENST00000618895	613
ENST00000618906	310
ENST00000618923	241
ENST00000618982	458
ENST00000618993	385
ENST00000619042	61
ENST00000619050	166
ENST00000619052	154
ENST00000619093	628
ENST00000619103	95
ENST00000619105	271
ENST00000619138	941
ENST00000619162	327
ENST00000619164	205
ENST00000619167	1347
ENST00000619195	289
ENST00000619211	426
ENST00000619213	724
ENST00000619214	222
ENST00000619215	626
ENST00000619243	130
ENST00000619261	206
ENST00000619271	409
ENST00000619277	409
ENST00000619289	665
ENST00000619315	161
ENST00000619333	380
ENST00000619387	559
ENST00000619395	629
ENST00000619426	204
ENST00000619430	111
ENST00000619466	125
ENST00000619476	425
ENST00000619479	377
ENST00000619499	2883
ENST00000619513	99
ENST00000619537	173
ENST00000619564	207
ENST00000619609	694
ENST00000619655	488
ENST00000619759	2419
ENST00000619788	283
ENST00000619802	354
ENST00000619839	865
ENST00000619850	585
ENST00000619910	424
ENST00000619918	1639
ENST00000619922	478
ENST00000619929	789
ENST00000619931	331
ENST00000619935	76
ENST00000619998	225
ENST00000620016	115
ENST00000620021	77
ENST00000620033	1147
ENST00000620046	117
ENST00000620054	57
ENST00000620062	426
ENST00000620103	452
ENST00000620120	215
ENST00000620127	162
ENST00000620156	620
ENST00000620173	282
ENST00000620175	582
ENST00000620207	123
ENST00000620215	549
ENST00000620244	599
ENST00000620247	549
ENST00000620263	167
ENST00000620264	604
ENST00000620267	1709
ENST00000620285	229
ENST00000620345	301
ENST00000620364	1119
ENST00000620378	1481
ENST00000620391	672
ENST00000620395	99
ENST00000620429	940
ENST00000620438	125
ENST00000620441	21
ENST00000620455	250
ENST00000620463	1344
ENST00000620471	487
ENST00000620480	458
ENST00000620481	174
ENST00000620492	223
ENST00000620501	309
ENST00000620539	377
ENST00000620550	431
ENST00000620561	218
ENST00000620569	94
ENST00000620581	796
ENST00000620612	1423
ENST00000620613	102
ENST00000620660	582
ENST00000620694	76
ENST00000620703	390
ENST00000620709	131
ENST00000620731	269
ENST00000620735	425
ENST00000620745	277
ENST00000620755	1236
ENST00000620773	95
ENST00000620793	450
ENST00000620803	385
ENST00000620804	1639
ENST00000620834	409
ENST00000620837	359
ENST00000620839	1236
ENST00000620851	385
ENST00000620865	275
ENST00000620881	546
ENST00000620938	481
ENST00000620965	340
ENST00000620978	249
ENST00000620995	668
ENST00000621016	625
ENST00000621029	190
ENST00000621039	1043
ENST00000621071	426
ENST00000621072	170
ENST00000621082	359
ENST00000621086	1094
ENST00000621109	385
ENST00000621112	125
ENST00000621115	591
ENST00000621135	328
ENST00000621149	376
ENST00000621158	519
ENST00000621162	87
ENST00000621179	241
ENST00000621184	94
ENST00000621221	467
ENST00000621226	5627
ENST00000621266	1645
ENST00000621286	382
ENST00000621309	252
ENST00000621368	417
ENST00000621375	251
ENST00000621377	219
ENST00000621383	663
ENST00000621429	331
ENST00000621433	2419
ENST00000621441	707
ENST00000621450	458
ENST00000621465	210
ENST00000621509	154
ENST00000621518	742
ENST00000621522	478
ENST00000621555	424
ENST00000621561	347
ENST00000621568	114
ENST00000621587	549
ENST00000621628	378
ENST00000621650	575
ENST00000621654	379
ENST00000621660	625
ENST00000621673	123
ENST00000621708	1656
ENST00000621728	513
ENST00000621744	3843
ENST00000621751	620
ENST00000621757	175
ENST00000621771	239
ENST00000621775	438
ENST00000621782	394
ENST00000621878	306
ENST00000621907	110
ENST00000621932	337
ENST00000621946	650
ENST00000621958	2343
ENST00000621976	729
ENST00000621985	424
ENST00000621994	293
ENST00000622028	98
ENST00000622030	254
ENST00000622048	1862
ENST00000622050	871
ENST00000622145	325
ENST00000622181	201
ENST00000622206	549
ENST00000622207	314
ENST00000622235	827
ENST00000622237	22
ENST00000622250	1235
ENST00000622255	224
ENST00000622264	365
ENST00000622294	277
ENST00000622330	333
ENST00000622388	156
ENST00000622410	98
ENST00000622422	112
ENST00000622436	307
ENST00000622442	316
ENST00000622462	372
ENST00000622500	131
ENST00000622504	466
ENST00000622506	151
ENST00000622510	359
ENST00000622511	1759
ENST00000622532	270
ENST00000622536	70
ENST00000622537	625
ENST00000622568	307
ENST00000622588	417
ENST00000622602	68
ENST00000622632	538
ENST00000622648	128
ENST00000622664	316
ENST00000622691	409
ENST00000622693	426
ENST00000622710	24
ENST00000622774	127
ENST00000622824	384
ENST00000622827	3331
ENST00000622843	143
ENST00000622870	1094
ENST00000622895	810
ENST00000622978	41
ENST00000623167	326
ENST00000623247	380
ENST00000623276	478
ENST00000623286	324
ENST00000623402	828
ENST00000623481	103
ENST00000623530	318
ENST00000623607	2916
ENST00000623617	254
ENST00000623810	40
ENST00000623849	321
ENST00000623903	59
ENST00000623907	310
ENST00000623922	312
ENST00000623927	343
ENST00000623930	314
ENST00000624120	220
ENST00000624187	312
ENST00000624297	479
ENST00000624470	325
ENST00000624481	164
ENST00000624504	317
ENST00000624510	161
ENST00000624552	5037
ENST00000624596	310
ENST00000624618	311
ENST00000624687	98
ENST00000624688	242
ENST00000624801	314
ENST00000624868	303
ENST00000624922	2057
ENST00000624951	139
ENST00000624978	315
ENST00000625019	474
ENST00000625105	316
ENST00000625203	311
ENST00000625313	725
ENST00000625357	125
ENST00000625365	96
ENST00000625467	335
ENST00000625471	564
ENST00000625577	38
ENST00000625672	1471
ENST00000625784	1598
ENST00000625840	6378
ENST00000625870	1347
ENST00000626019	833
ENST00000626108	95
ENST00000626170	530
ENST00000626242	1148
ENST00000626353	198
ENST00000626362	121
ENST00000626364	1097
ENST00000626489	104
ENST00000626723	367
ENST00000626837	308
ENST00000626862	45
ENST00000626863	291
ENST00000626899	252
ENST00000626947	7390
ENST00000626962	365
ENST00000627000	85
ENST00000627010	898
ENST00000627076	180
ENST00000627146	7048
ENST00000627148	92
ENST00000627165	6420
ENST00000627399	245
ENST00000627416	355
ENST00000627420	38
ENST00000627526	158
ENST00000627603	6422
ENST00000627719	516
ENST00000627780	235
ENST00000627846	53
ENST00000627868	547
ENST00000627917	841
ENST00000627948	395
ENST00000628214	1598
ENST00000628219	95
ENST00000628515	434
ENST00000628575	514
ENST00000628705	5382
ENST00000628790	377
ENST00000628818	6488
ENST00000628976	182
ENST00000629035	499
ENST00000629163	6408
ENST00000629176	155
ENST00000629237	263
ENST00000629253	304
ENST00000629482	145
ENST00000629709	1598
ENST00000629882	7338
ENST00000629965	528
ENST00000630002	136
ENST00000630130	431
ENST00000630184	134
ENST00000630365	33
ENST00000630519	288
ENST00000630543	1474
ENST00000630630	77
ENST00000630648	280
ENST00000630886	2797
ENST00000631082	80
ENST00000631201	6436
ENST00000631372	429
ENST00000631392	94
ENST00000631427	93
ENST00000631494	125
ENST00000631529	238
ENST00000631559	94
ENST00000631683	1049
ENST00000631718	237
ENST00000631824	94
ENST00000631869	98
ENST00000631882	94
ENST00000631941	772
ENST00000631943	98
ENST00000631972	73
ENST00000632001	9
ENST00000632016	93
ENST00000632021	94
ENST00000632099	98
ENST00000632173	100
ENST00000632187	93
ENST00000632258	9
ENST00000632335	480
ENST00000632372	714
ENST00000632425	92
ENST00000632520	228
ENST00000632600	993
ENST00000632638	93
ENST00000632713	93
ENST00000632805	231
ENST00000632828	96
ENST00000632829	94
ENST00000632847	370
ENST00000632864	1574
ENST00000632903	80
ENST00000632950	98
ENST00000632998	232
ENST00000633092	94
ENST00000633100	1639
ENST00000633265	94
ENST00000633306	312
ENST00000633313	94
ENST00000633328	93
ENST00000633354	198
ENST00000633466	96
ENST00000633472	93
ENST00000633494	69
ENST00000633570	97
ENST00000633574	45
ENST00000633628	375
ENST00000633696	93
ENST00000633730	430
ENST00000633867	1530
ENST00000633963	93
ENST00000633969	246
ENST00000634014	80
ENST00000634123	93
ENST00000634335	258
ENST00000634338	220
ENST00000634353	108
ENST00000634435	221
ENST00000634633	45
ENST00000634648	272
ENST00000634670	1052
ENST00000634710	580
ENST00000634748	155
ENST00000634842	186
ENST00000634927	35
ENST00000634989	74
ENST00000635041	1337
ENST00000635096	8
ENST00000635120	3538
ENST00000635133	176
ENST00000635530	205
ENST00000635671	29
ENST00000635715	236
ENST00000635722	59
ENST00000635769	163
ENST00000635774	170
ENST00000635782	1066
ENST00000635818	1731
ENST00000635820	59
ENST00000635915	103
ENST00000635953	247
ENST00000635964	222
ENST00000636005	235
ENST00000636033	60
ENST00000636034	493
ENST00000636043	1445
ENST00000636044	110
ENST00000636079	192
ENST00000636085	114
ENST00000636087	55
ENST00000636125	172
ENST00000636126	805
ENST00000636128	267
ENST00000636151	85
ENST00000636154	197
ENST00000636155	253
ENST00000636160	21
ENST00000636171	355
ENST00000636176	166
ENST00000636196	329
ENST00000636209	95
ENST00000636217	204
ENST00000636229	297
ENST00000636231	167
ENST00000636267	79
ENST00000636287	301
ENST00000636302	108
ENST00000636335	142
ENST00000636340	43
ENST00000636397	562
ENST00000636409	334
ENST00000636427	212
ENST00000636437	136
ENST00000636457	183
ENST00000636502	503
ENST00000636508	124
ENST00000636552	286
ENST00000636571	385
ENST00000636574	127
ENST00000636577	354
ENST00000636615	537
ENST00000636639	193
ENST00000636672	263
ENST00000636692	98
ENST00000636696	1196
ENST00000636699	467
ENST00000636701	35
ENST00000636752	93
ENST00000636768	56
ENST00000636787	242
ENST00000636793	501
ENST00000636843	390
ENST00000636849	137
ENST00000636850	71
ENST00000636910	155
ENST00000636920	46
ENST00000636922	123
ENST00000636985	1856
ENST00000636986	204
ENST00000636997	345
ENST00000637037	202
ENST00000637044	67
ENST00000637057	155
ENST00000637095	41
ENST00000637128	108
ENST00000637193	655
ENST00000637218	768
ENST00000637241	104
ENST00000637303	108
ENST00000637350	158
ENST00000637387	385
ENST00000637493	78
ENST00000637503	132
ENST00000637511	268
ENST00000637519	59
ENST00000637528	353
ENST00000637552	262
ENST00000637561	154
ENST00000637603	164
ENST00000637636	372
ENST00000637637	236
ENST00000637638	152
ENST00000637645	115
ENST00000637658	305
ENST00000637745	119
ENST00000637771	202
ENST00000637797	298
ENST00000637802	138
ENST00000637815	386
ENST00000637854	70
ENST00000637878	134
ENST00000637900	479
ENST00000637909	289
ENST00000637915	389
ENST00000637925	117
ENST00000637971	138
ENST00000637978	560
ENST00000637986	734
ENST00000638031	137
ENST00000638045	4471
ENST00000638049	18
ENST00000638089	265
ENST00000638102	201
ENST00000638129	202
ENST00000638153	315
ENST00000638170	153
ENST00000638190	389
ENST00000638201	330
ENST00000638213	315
ENST00000638249	366
ENST00000638272	338
ENST00000638292	385
ENST00000638299	41
ENST00000638305	431
ENST00000638330	317
ENST00000638335	315
ENST00000638344	330
ENST00000638353	295
ENST00000638354	315
ENST00000638367	431
ENST00000638375	301
ENST00000638383	209
ENST00000638387	308
ENST00000638389	414
ENST00000638411	371
ENST00000638413	183
ENST00000638420	420
ENST00000638445	168
ENST00000638448	102
ENST00000638458	289
ENST00000638471	31
ENST00000638478	331
ENST00000638479	253
ENST00000638489	291
ENST00000638533	408
ENST00000638576	301
ENST00000638590	379
ENST00000638594	482
ENST00000638603	412
ENST00000638608	315
ENST00000638610	408
ENST00000638612	476
ENST00000638636	739
ENST00000638645	317
ENST00000638649	433
ENST00000638663	406
ENST00000638671	122
ENST00000638674	211
ENST00000638686	765
ENST00000638714	105
ENST00000638761	344
ENST00000638771	476
ENST00000638772	345
ENST00000638777	327
ENST00000638780	353
ENST00000638862	718
ENST00000638874	425
ENST00000638877	72
ENST00000638938	117
ENST00000638971	461
ENST00000638972	891
ENST00000638978	406
ENST00000638993	301
ENST00000639019	409
ENST00000639044	235
ENST00000639108	320
ENST00000639143	237
ENST00000639145	449
ENST00000639169	139
ENST00000639170	426
ENST00000639222	236
ENST00000639235	293
ENST00000639252	307
ENST00000639263	330
ENST00000639278	381
ENST00000639286	78
ENST00000639300	180
ENST00000639362	385
ENST00000639382	370
ENST00000639384	345
ENST00000639393	491
ENST00000639417	160
ENST00000639444	414
ENST00000639458	354
ENST00000639477	639
ENST00000639499	472
ENST00000639529	431
ENST00000639578	434
ENST00000639604	385
ENST00000639621	345
ENST00000639635	376
ENST00000639640	732
ENST00000639683	436
ENST00000639689	35
ENST00000639697	283
ENST00000639715	126
ENST00000639762	301
ENST00000639767	94
ENST00000639783	175
ENST00000639845	51
ENST00000639848	339
ENST00000639885	1054
ENST00000639891	301
ENST00000639922	101
ENST00000639932	219
ENST00000639941	207
ENST00000639971	734
ENST00000639975	428
ENST00000639984	148
ENST00000640067	456
ENST00000640080	339
ENST00000640085	431
ENST00000640107	217
ENST00000640108	93
ENST00000640111	267
ENST00000640117	69
ENST00000640136	500
ENST00000640175	73
ENST00000640210	418
ENST00000640257	201
ENST00000640272	180
ENST00000640289	365
ENST00000640324	563
ENST00000640332	729
ENST00000640341	115
ENST00000640345	174
ENST00000640370	126
ENST00000640389	320
ENST00000640399	331
ENST00000640428	1055
ENST00000640433	643
ENST00000640449	150
ENST00000640467	301
ENST00000640475	232
ENST00000640529	258
ENST00000640534	414
ENST00000640542	409
ENST00000640551	77
